Scan,DL Bat. V,DL GR1,DL GR2,DL RTD_Airtemp,DL WS_ms,DL WindDir,DL Panel_T1,DL Panel_T2,DL Panel_T3,DL Panel_T4,DL Panel_T5
Feb  1 2016  6:30PM,11.856,-5.499,-6.574,30.616,0,0,27.529,29.563,28.608,26.782,27.321
Feb  1 2016  6:31PM,11.855,-5.588,-6.314,30.594,0,47.194,27.499,29.494,28.578,26.728,27.26
Feb  1 2016  6:32PM,11.854,-5.588,-6.228,30.535,0,0,27.444,29.44,28.546,26.697,27.236
Feb  1 2016  6:33PM,11.863,-5.499,-6.141,30.484,0,34.438,27.405,29.386,28.5,26.635,27.19
Feb  1 2016  6:34PM,11.858,-5.499,-6.055,30.462,0,55.205,27.366,29.308,28.453,26.58,27.174
Feb  1 2016  6:35PM,11.862,-5.41,-6.055,30.493,0,76.161,27.328,29.254,28.422,26.527,27.143
Feb  1 2016  6:36PM,11.86,-5.322,-5.882,30.391,0,73.729,27.297,29.215,28.391,26.48,27.12
Feb  1 2016  6:37PM,11.856,-5.233,-5.795,30.417,0,0,27.282,29.162,28.33,26.434,27.097
Feb  1 2016  6:38PM,11.854,-5.144,-5.709,30.341,0,4.165,27.244,29.108,28.299,26.404,27.09
Feb  1 2016  6:39PM,11.861,-4.967,-5.622,30.391,0,124.555,27.235,29.084,28.321,26.372,27.081
Feb  1 2016  6:40PM,11.852,-5.056,-5.536,30.394,0,0,27.219,29.06,28.313,26.325,27.049
Feb  1 2016  6:41PM,11.86,-4.967,-5.449,30.388,0,0.19,27.203,29.029,28.281,26.293,27.056
Feb  1 2016  6:42PM,11.854,-4.878,-5.276,30.417,0,62.266,27.203,29.014,28.266,26.286,27.087
Feb  1 2016  6:43PM,11.854,-4.701,-5.276,30.366,0,85.609,27.218,29.006,28.251,26.294,27.11
Feb  1 2016  6:44PM,11.852,-4.523,-5.19,30.349,0,112.048,27.226,29.021,28.235,26.286,27.133
Feb  1 2016  6:45PM,11.854,-4.435,-5.017,30.299,1.08,92.195,27.256,29.051,28.25,26.308,27.171
Feb  1 2016  6:46PM,11.852,-4.257,-4.844,30.242,1.879,103.422,27.295,29.067,28.265,26.362,27.233
Feb  1 2016  6:47PM,11.861,-4.169,-4.671,30.146,0,110.269,27.348,29.143,28.327,26.416,27.294
Feb  1 2016  6:48PM,11.858,-4.08,-4.584,30.045,1.879,109.332,27.402,29.197,28.373,26.462,27.348
Feb  1 2016  6:49PM,11.853,-4.257,-4.584,29.972,1.08,108.264,27.417,29.251,28.388,26.493,27.394
Feb  1 2016  6:50PM,11.863,-4.257,-4.584,29.966,1.08,118.553,27.417,29.274,28.38,26.523,27.44
Feb  1 2016  6:51PM,11.857,-4.169,-4.584,29.997,0,152.469,27.455,29.305,28.403,26.554,27.494
Feb  1 2016  6:52PM,11.861,-4.08,-4.584,30.017,1.08,126.326,27.517,29.366,28.449,26.608,27.563
Feb  1 2016  6:53PM,11.859,-3.903,-4.498,30.073,1.08,127.702,27.563,29.413,28.488,26.646,27.648
Feb  1 2016  6:54PM,11.865,-3.725,-4.411,30.146,1.08,142.359,27.617,29.435,28.542,26.7,27.74
Feb  1 2016  6:55PM,11.861,-3.814,-4.411,30.104,0,0.19,27.648,29.505,28.557,26.715,27.779
Feb  1 2016  6:56PM,11.853,-3.903,-4.671,29.798,0,44.146,27.648,29.466,28.495,26.661,27.748
Feb  1 2016  6:57PM,11.859,-4.346,-4.844,29.674,0,55.622,27.578,29.404,28.417,26.599,27.655
Feb  1 2016  6:58PM,11.856,-4.612,-5.017,29.443,0,43.209,27.524,29.311,28.371,26.537,27.562
Feb  1 2016  6:59PM,11.862,-4.878,-5.276,29.291,0,51.361,27.454,29.281,28.31,26.483,27.478
Feb  1 2016  7:00PM,11.851,-5.056,-5.276,29.212,0,5.661,27.408,29.219,28.256,26.414,27.408
Feb  1 2016  7:01PM,11.852,-5.056,-5.363,29.111,0,107.909,27.354,29.157,28.217,26.367,27.315
Feb  1 2016  7:02PM,11.855,-5.056,-5.363,29.041,0,32.398,27.285,29.142,28.155,26.306,27.23
Feb  1 2016  7:03PM,11.855,-4.967,-5.536,29.015,0,22.168,27.215,29.095,28.125,26.267,27.146
Feb  1 2016  7:04PM,11.859,-4.878,-5.449,28.987,1.08,31.935,27.169,29.065,28.101,26.244,27.077
Feb  1 2016  7:05PM,11.861,-4.878,-5.276,29.041,0,43.909,27.122,29.033,28.078,26.213,27.045
Feb  1 2016  7:06PM,11.856,-4.701,-5.19,28.993,0,101.608,27.092,29.018,28.078,26.206,26.999
Feb  1 2016  7:07PM,11.856,-4.523,-5.103,29.063,0,0.819,27.091,29.049,28.078,26.198,26.983
Feb  1 2016  7:08PM,11.853,-4.435,-4.844,29.142,0,81.671,27.091,29.071,28.1,26.197,26.968
Feb  1 2016  7:09PM,11.858,-4.257,-4.757,29.218,0,159.818,27.091,29.079,28.124,26.22,26.983
Feb  1 2016  7:10PM,11.856,-4.169,-4.671,29.246,0,0,27.106,29.063,28.123,26.228,26.998
Feb  1 2016  7:11PM,11.859,-4.169,-4.498,29.269,0,7.904,27.091,29.064,28.139,26.243,26.999
Feb  1 2016  7:12PM,11.855,-3.991,-4.411,29.3,0,84.781,27.106,29.063,28.154,26.228,27.014
Feb  1 2016  7:13PM,11.85,-3.903,-4.325,29.35,0,82.883,27.12,29.054,28.168,26.226,27.028
Feb  1 2016  7:14PM,11.86,-3.903,-4.152,29.451,0,103.639,27.135,29.077,28.175,26.257,27.066
Feb  1 2016  7:15PM,11.856,-3.725,-4.238,29.547,0,135.622,27.151,29.062,28.199,26.295,27.089
Feb  1 2016  7:16PM,11.86,-3.725,-4.152,29.578,0,107.924,27.173,29.123,28.214,26.318,27.096
Feb  1 2016  7:17PM,11.862,-3.814,-4.152,29.528,0,32.161,27.157,29.076,28.205,26.302,27.088
Feb  1 2016  7:18PM,11.86,-3.814,-4.238,29.42,0,37.526,27.142,29.076,28.167,26.286,27.065
Feb  1 2016  7:19PM,11.854,-3.903,-4.325,29.35,0,0,27.133,29.044,28.135,26.239,27.025
Feb  1 2016  7:20PM,11.851,-4.08,-4.411,29.201,0,0,27.119,29.007,28.09,26.21,26.98
Feb  1 2016  7:21PM,11.857,-4.08,-4.584,29.1,0,102.026,27.073,28.907,28.051,26.163,26.934
Feb  1 2016  7:22PM,11.856,-4.258,-4.584,28.973,0,85.091,27.033,28.898,27.989,26.132,26.895
Feb  1 2016  7:23PM,11.858,-4.346,-4.584,28.996,1.08,156.179,26.987,28.798,27.95,26.093,26.833
Feb  1 2016  7:24PM,11.856,-4.435,-4.584,28.97,1.08,138.52,26.963,28.782,27.934,26.085,26.817
Feb  1 2016  7:25PM,11.859,-4.169,-4.411,29.007,1.08,78.351,26.933,28.767,27.911,26.077,26.817
Feb  1 2016  7:26PM,11.859,-4.169,-4.411,28.951,1.08,131.055,26.917,28.736,27.873,26.054,26.825
Feb  1 2016  7:27PM,11.852,-4.08,-4.325,29.004,1.08,145.997,26.909,28.728,27.85,26.054,26.848
Feb  1 2016  7:28PM,11.852,-3.903,-4.239,29.077,1.08,200.743,26.901,28.728,27.849,26.077,26.863
Feb  1 2016  7:29PM,11.862,-3.814,-4.065,29.074,1.08,222.13,26.916,28.727,27.864,26.1,26.886
Feb  1 2016  7:30PM,11.857,-3.725,-3.979,29.21,1.879,221.751,26.916,28.696,27.902,26.13,26.901
Feb  1 2016  7:31PM,11.86,-3.725,-3.892,29.277,1.08,193.648,26.908,28.696,27.902,26.16,26.908
Feb  1 2016  7:32PM,11.859,-3.725,-3.72,29.33,2.678,197.186,26.915,28.71,27.917,26.175,26.938
Feb  1 2016  7:33PM,11.857,-3.637,-3.719,29.28,1.08,205.303,26.915,28.703,27.948,26.206,26.954
Feb  1 2016  7:34PM,11.846,-3.725,-3.719,29.226,1.879,195.084,26.9,28.673,27.925,26.207,26.947
Feb  1 2016  7:35PM,11.861,-3.903,-3.806,29.15,1.879,191.477,26.876,28.626,27.886,26.206,26.923
Feb  1 2016  7:36PM,11.851,-3.991,-3.806,29.105,1.879,178.398,26.861,28.595,27.871,26.176,26.938
Feb  1 2016  7:37PM,11.85,-3.991,-3.806,29.055,1.879,143.151,26.837,28.587,27.839,26.183,26.922
Feb  1 2016  7:38PM,11.859,-3.991,-3.72,29.086,1.08,216.009,26.83,28.564,27.839,26.19,26.914
Feb  1 2016  7:39PM,11.861,-3.991,-3.806,29.06,1.879,196.333,26.822,28.532,27.839,26.197,26.899
Feb  1 2016  7:40PM,11.851,-3.903,-3.72,29.058,2.678,260.811,26.814,28.501,27.823,26.19,26.906
Feb  1 2016  7:41PM,11.862,-3.814,-3.892,29.058,1.879,165.06,26.822,28.502,27.816,26.19,26.914
Feb  1 2016  7:42PM,11.854,-3.725,-3.806,29.058,1.879,183.004,26.814,28.494,27.816,26.182,26.93
Feb  1 2016  7:43PM,11.862,-3.725,-3.72,29.058,1.08,159.708,26.814,28.478,27.831,26.205,26.937
Feb  1 2016  7:44PM,11.861,-3.725,-3.72,29.029,1.08,162.723,26.821,28.485,27.854,26.212,26.944
Feb  1 2016  7:45PM,11.856,-3.637,-3.72,29.004,1.08,181.891,26.82,28.493,27.845,26.219,26.944
Feb  1 2016  7:46PM,11.864,-3.548,-3.72,29.06,1.08,186.994,26.836,28.523,27.853,26.219,26.943
Feb  1 2016  7:47PM,11.853,-3.459,-3.806,29.038,1.08,249.932,26.812,28.531,27.86,26.203,26.951
Feb  1 2016  7:48PM,11.862,-3.459,-3.806,29.013,1.08,166.546,26.812,28.515,27.86,26.211,26.951
Feb  1 2016  7:49PM,11.85,-3.548,-3.892,29.007,1.08,188.764,26.827,28.53,27.883,26.211,26.951
Feb  1 2016  7:50PM,11.857,-3.548,-3.979,28.982,1.08,141.789,26.819,28.553,27.868,26.195,26.958
Feb  1 2016  7:51PM,11.858,-3.548,-3.979,28.956,1.879,139.392,26.827,28.584,27.875,26.188,26.943
Feb  1 2016  7:52PM,11.862,-3.548,-3.979,28.985,1.08,110.374,26.812,28.538,27.867,26.188,26.92
Feb  1 2016  7:53PM,11.856,-3.637,-3.979,28.909,1.08,195.802,26.781,28.507,27.844,26.157,26.881
Feb  1 2016  7:54PM,11.86,-3.637,-4.065,28.838,1.08,180.622,26.758,28.492,27.806,26.133,26.85
Feb  1 2016  7:55PM,11.851,-3.725,-4.152,28.81,1.08,133.672,26.735,28.476,27.775,26.095,26.835
Feb  1 2016  7:56PM,11.858,-3.725,-4.239,28.681,1.08,182.546,26.703,28.429,27.728,26.063,26.803
Feb  1 2016  7:57PM,11.858,-3.903,-4.152,28.712,1.879,223.563,26.68,28.383,27.705,26.04,26.78
Feb  1 2016  7:58PM,11.852,-3.814,-4.065,28.684,1.879,141.755,26.664,28.359,27.673,26.024,26.756
Feb  1 2016  7:59PM,11.858,-3.903,-4.065,28.706,2.678,123.549,26.649,28.329,27.666,26.009,26.757
Feb  1 2016  8:00PM,11.858,-3.814,-3.979,28.734,1.879,161.183,26.626,28.298,27.651,26.002,26.734
Feb  1 2016  8:01PM,11.854,-3.725,-3.979,28.712,1.879,136.165,26.618,28.306,27.635,25.994,26.733
Feb  1 2016  8:02PM,11.858,-3.814,-3.979,28.63,1.879,251.609,26.618,28.282,27.642,25.986,26.725
Feb  1 2016  8:03PM,11.852,-3.725,-3.979,28.585,1.879,207.756,26.602,28.243,27.611,25.962,26.71
Feb  1 2016  8:04PM,11.85,-3.725,-3.979,28.608,1.08,161.848,26.587,28.213,27.588,25.939,26.695
Feb  1 2016  8:05PM,11.85,-3.725,-3.979,28.557,1.879,197.87,26.594,28.22,27.603,25.931,26.694
Feb  1 2016  8:06PM,11.854,-3.548,-3.979,28.478,1.08,111.124,26.594,28.235,27.611,25.931,26.663
Feb  1 2016  8:07PM,11.852,-3.548,-4.152,28.405,1.879,112.204,26.601,28.25,27.595,25.9,26.64
Feb  1 2016  8:08PM,11.853,-3.548,-4.152,28.385,1.879,173.054,26.593,28.25,27.587,25.876,26.616
Feb  1 2016  8:09PM,11.854,-3.548,-4.152,28.256,1.08,260.953,26.585,28.265,27.563,25.845,26.585
Feb  1 2016  8:10PM,11.851,-3.637,-4.239,28.287,1.08,161.673,26.554,28.195,27.54,25.806,26.569
Feb  1 2016  8:11PM,11.853,-3.637,-4.239,28.208,1.08,190.811,26.523,28.187,27.501,25.783,26.523
Feb  1 2016  8:12PM,11.861,-3.637,-4.325,28.205,1.879,201.422,26.491,28.148,27.47,25.752,26.491
Feb  1 2016  8:13PM,11.849,-3.725,-4.325,28.183,1.08,138.969,26.461,28.141,27.439,25.721,26.453
Feb  1 2016  8:14PM,11.851,-3.725,-4.239,28.132,1.08,140.049,26.43,28.079,27.393,25.683,26.399
Feb  1 2016  8:15PM,11.852,-3.725,-4.325,28.112,1.08,165.352,26.399,28.041,27.363,25.644,26.369
Feb  1 2016  8:16PM,11.858,-3.814,-4.325,28.101,0,87.839,26.369,28.01,27.324,25.606,26.353
Feb  1 2016  8:17PM,11.861,-3.725,-4.325,28.107,1.08,161.377,26.322,27.994,27.293,25.582,26.337
Feb  1 2016  8:18PM,11.847,-3.725,-4.239,28.107,1.879,239.769,26.299,27.987,27.27,25.552,26.299
Feb  1 2016  8:19PM,11.857,-3.814,-4.325,28.079,1.08,199.865,26.261,27.918,27.232,25.521,26.261
Feb  1 2016  8:20PM,11.856,-3.814,-4.325,28.107,1.879,203.7,26.215,27.848,27.185,25.49,26.238
Feb  1 2016  8:21PM,11.849,-3.903,-4.239,28.11,1.08,199.724,26.168,27.81,27.17,25.467,26.207
Feb  1 2016  8:22PM,11.861,-3.903,-4.239,28.028,1.08,187.262,26.114,27.747,27.123,25.42,26.152
Feb  1 2016  8:23PM,11.849,-3.903,-4.325,28.034,0,151.645,26.075,27.724,27.061,25.366,26.106
Feb  1 2016  8:24PM,11.86,-4.08,-4.325,27.93,1.08,206.728,26.028,27.631,27.023,25.319,26.036
Feb  1 2016  8:25PM,11.857,-4.08,-4.325,27.93,1.879,199.975,25.982,27.616,26.984,25.273,25.99
Feb  1 2016  8:26PM,11.855,-4.08,-4.325,27.907,1.08,141.724,25.959,27.608,26.976,25.242,25.966
Feb  1 2016  8:27PM,11.855,-3.991,-4.325,27.904,1.08,197.981,25.935,27.569,26.937,25.211,25.959
Feb  1 2016  8:28PM,11.847,-3.903,-4.325,27.885,1.08,114.746,25.905,27.5,26.899,25.165,25.943
Feb  1 2016  8:29PM,11.859,-3.903,-4.325,27.834,0,128.146,25.874,27.477,26.845,25.126,25.928
Feb  1 2016  8:30PM,11.856,-3.903,-4.411,27.834,0,187.098,25.858,27.438,26.822,25.087,25.92
Feb  1 2016  8:31PM,11.848,-3.903,-4.411,27.831,1.08,183.229,25.843,27.438,26.798,25.064,25.92
Feb  1 2016  8:32PM,11.86,-3.814,-4.325,27.857,1.879,104.539,25.827,27.423,26.783,25.049,25.904
Feb  1 2016  8:33PM,11.852,-3.814,-4.239,27.806,1.08,204.023,25.82,27.438,26.775,25.041,25.897
Feb  1 2016  8:34PM,11.856,-3.725,-4.239,27.834,1.08,121.844,25.827,27.446,26.783,25.041,25.912
Feb  1 2016  8:35PM,11.858,-3.548,-4.152,27.882,1.879,163.42,25.827,27.43,26.783,25.034,25.92
Feb  1 2016  8:36PM,11.856,-3.637,-4.239,27.857,0,289.739,25.819,27.43,26.783,25.026,25.912
Feb  1 2016  8:37PM,11.85,-3.725,-4.239,27.783,0,181.247,25.812,27.446,26.775,25.01,25.881
Feb  1 2016  8:38PM,11.858,-3.637,-4.066,27.834,1.08,119.554,25.819,27.422,26.751,25.01,25.873
Feb  1 2016  8:39PM,11.86,-3.637,-4.152,27.837,0,266.775,25.788,27.414,26.736,24.986,25.865
Feb  1 2016  8:40PM,11.858,-3.637,-4.066,27.781,1.08,196.332,25.781,27.407,26.721,24.972,25.819
Feb  1 2016  8:41PM,11.848,-3.637,-4.152,27.766,0,214.979,25.765,27.322,26.69,24.948,25.796
Feb  1 2016  8:42PM,11.854,-3.725,-4.152,27.786,0,147.494,25.741,27.298,26.689,24.909,25.749
Feb  1 2016  8:43PM,11.862,-3.725,-4.239,27.789,1.08,224.843,25.695,27.236,26.635,24.886,25.679
Feb  1 2016  8:44PM,11.856,-3.903,-4.325,27.705,0,289.1,25.641,27.182,26.581,24.832,25.58
Feb  1 2016  8:45PM,11.858,-4.08,-4.325,27.66,0,136.693,25.595,27.137,26.535,24.778,25.526
Feb  1 2016  8:46PM,11.861,-4.435,-4.498,27.561,0,0,25.525,27.098,26.466,24.724,25.433
Feb  1 2016  8:47PM,11.852,-4.612,-4.585,27.384,1.08,0,25.433,27.013,26.404,24.654,25.333
Feb  1 2016  8:48PM,11.855,-4.79,-4.671,27.207,0,0,25.355,26.943,26.334,24.577,25.232
Feb  1 2016  8:49PM,11.851,-4.878,-4.844,27.083,0,0,25.263,26.873,26.241,24.515,25.124
Feb  1 2016  8:50PM,11.851,-4.967,-5.017,26.931,0,0,25.17,26.781,26.149,24.43,24.993
Feb  1 2016  8:51PM,11.844,-5.056,-5.017,26.881,0,0,25.086,26.704,26.072,24.346,24.878
Feb  1 2016  8:52PM,11.854,-5.056,-5.104,26.802,0,0,25.008,26.619,25.995,24.268,24.777
Feb  1 2016  8:53PM,11.85,-5.056,-5.19,26.779,0,0,24.916,26.503,25.902,24.176,24.677
Feb  1 2016  8:54PM,11.853,-5.145,-5.19,26.754,0,0,24.824,26.403,25.81,24.084,24.569
Feb  1 2016  8:55PM,11.848,-5.056,-5.19,26.732,0,0,24.739,26.342,25.749,24.022,24.485
Feb  1 2016  8:56PM,11.857,-5.056,-5.19,26.726,0,0,24.67,26.273,25.695,23.953,24.424
Feb  1 2016  8:57PM,11.85,-4.967,-5.104,26.757,0,338.524,24.616,26.219,25.656,23.914,24.407
Feb  1 2016  8:58PM,11.848,-4.79,-4.844,26.805,0,0,24.577,26.172,25.625,23.875,24.376
Feb  1 2016  8:59PM,11.853,-4.613,-4.844,26.779,0,276.961,24.538,26.164,25.602,23.868,24.346
Feb  1 2016  9:00PM,11.852,-4.435,-4.585,26.883,0,250.174,24.53,26.14,25.578,23.852,24.337
Feb  1 2016  9:01PM,11.847,-4.169,-4.585,26.886,0,225.524,24.513,26.147,25.584,23.843,24.313
Feb  1 2016  9:02PM,11.857,-4.258,-4.671,26.81,0,312.95,24.475,26.117,25.531,23.805,24.313
Feb  1 2016  9:03PM,11.85,-4.08,-4.585,26.81,0,263.161,24.451,26.07,25.523,23.789,24.313
Feb  1 2016  9:04PM,11.851,-4.08,-4.585,26.785,0,142.215,24.459,26.085,25.515,23.796,24.297
Feb  1 2016  9:05PM,11.851,-3.992,-4.498,26.706,0,0,24.442,26.084,25.498,23.795,24.281
Feb  1 2016  9:06PM,11.858,-3.903,-4.412,26.687,0,272.337,24.42,26.061,25.499,23.78,24.266
Feb  1 2016  9:07PM,11.856,-3.903,-4.412,26.633,0,325.844,24.412,26.015,25.475,23.765,24.258
Feb  1 2016  9:08PM,11.849,-3.903,-4.325,26.608,0,229.063,24.396,25.992,25.437,23.734,24.235
Feb  1 2016  9:09PM,11.858,-3.903,-4.325,26.532,0,325.831,24.381,25.953,25.399,23.688,24.212
Feb  1 2016  9:10PM,11.851,-3.903,-4.585,26.481,0,340.822,24.35,25.899,25.36,23.657,24.181
Feb  1 2016  9:11PM,11.855,-4.08,-4.585,26.349,0,288.729,24.304,25.853,25.313,23.626,24.157
Feb  1 2016  9:12PM,11.85,-4.08,-4.671,26.203,0,180.614,24.265,25.775,25.251,23.579,24.126
Feb  1 2016  9:13PM,11.858,-4.169,-4.844,26.104,0,240.233,24.211,25.721,25.174,23.51,24.08
Feb  1 2016  9:14PM,11.853,-4.258,-4.844,26.006,0,189.16,24.188,25.683,25.128,23.456,24.034
Feb  1 2016  9:15PM,11.856,-4.435,-4.844,25.93,0,233.421,24.118,25.659,25.05,23.386,23.987
Feb  1 2016  9:16PM,11.856,-4.435,-4.844,25.88,0,287.509,24.056,25.59,25.004,23.324,23.956
Feb  1 2016  9:17PM,11.858,-4.435,-4.758,25.975,0,214.975,24.026,25.536,24.958,23.286,23.956
Feb  1 2016  9:18PM,11.859,-4.258,-4.671,25.978,0,210.762,24.026,25.528,24.935,23.255,23.956
Feb  1 2016  9:19PM,11.853,-4.08,-4.585,25.981,0,144.603,24.003,25.498,24.927,23.224,23.956
Feb  1 2016  9:20PM,11.851,-3.992,-4.671,25.981,0,6.077,23.995,25.49,24.912,23.201,23.956
Feb  1 2016  9:21PM,11.848,-3.903,-4.671,25.984,0,220.71,23.994,25.466,24.896,23.169,23.925
Feb  1 2016  9:22PM,11.857,-3.903,-4.671,25.905,0,243.083,23.994,25.458,24.865,23.139,23.94
Feb  1 2016  9:23PM,11.851,-3.726,-4.585,26.079,0,293.73,24.002,25.466,24.857,23.123,23.955
Feb  1 2016  9:24PM,11.854,-3.726,-4.498,26.11,0,279.616,24.025,25.474,24.857,23.146,23.963
Feb  1 2016  9:25PM,11.857,-3.637,-4.412,26.161,0,245.457,24.025,25.466,24.857,23.146,23.948
Feb  1 2016  9:26PM,11.855,-3.637,-4.325,26.155,0,240.829,23.994,25.443,24.849,23.146,23.917
Feb  1 2016  9:27PM,11.853,-3.726,-4.152,26.088,0,232.354,23.963,25.419,24.818,23.138,23.878
Feb  1 2016  9:28PM,11.853,-3.814,-4.239,25.984,0,263.429,23.924,25.396,24.802,23.122,23.847
Feb  1 2016  9:29PM,11.849,-3.903,-4.152,26.062,0,269.256,23.893,25.365,24.787,23.107,23.816
Feb  1 2016  9:30PM,11.847,-3.903,-4.239,26.009,0,250.23,23.862,25.357,24.771,23.107,23.762
Feb  1 2016  9:31PM,11.854,-3.903,-4.152,26.009,0,324.343,23.823,25.342,24.756,23.099,23.708
Feb  1 2016  9:32PM,11.851,-3.903,-4.239,26.034,0,0,23.8,25.311,24.756,23.099,23.685
Feb  1 2016  9:33PM,11.848,-3.903,-4.152,25.989,0,346.575,23.761,25.326,24.74,23.068,23.631
Feb  1 2016  9:34PM,11.852,-3.726,-4.066,26.014,0,0,23.738,25.295,24.709,23.044,23.607
Feb  1 2016  9:35PM,11.846,-3.726,-4.152,25.992,0,248.451,23.707,25.295,24.693,23.013,23.584
Feb  1 2016  9:36PM,11.846,-3.637,-3.806,26.014,1.08,308.073,23.699,25.286,24.67,22.99,23.568
Feb  1 2016  9:37PM,11.85,-3.637,-3.893,25.939,0,285.403,23.683,25.271,24.67,22.982,23.544
Feb  1 2016  9:38PM,11.854,-3.548,-3.806,25.888,0,286.579,23.66,25.247,24.646,22.981,23.536
Feb  1 2016  9:39PM,11.857,-3.548,-3.806,25.891,0,196.81,23.644,25.216,24.646,22.981,23.536
Feb  1 2016  9:40PM,11.856,-3.637,-3.979,25.787,0,185.664,23.636,25.201,24.623,22.966,23.559
Feb  1 2016  9:41PM,11.856,-3.548,-3.979,25.787,0,221.238,23.621,25.185,24.607,22.958,23.566
Feb  1 2016  9:42PM,11.846,-3.637,-3.979,25.736,0,207.862,23.627,25.192,24.591,22.949,23.581
Feb  1 2016  9:43PM,11.848,-3.548,-3.979,25.685,0,212.193,23.628,25.185,24.568,22.958,23.582
Feb  1 2016  9:44PM,11.851,-3.371,-4.152,25.61,0,214.935,23.635,25.177,24.568,22.95,23.589
Feb  1 2016  9:45PM,11.848,-3.459,-4.152,25.511,0,203.849,23.62,25.177,24.568,22.957,23.574
Feb  1 2016  9:46PM,11.848,-3.459,-4.066,25.514,0,192.312,23.62,25.184,24.552,22.957,23.551
Feb  1 2016  9:47PM,11.849,-3.371,-4.152,25.435,0,224.634,23.611,25.184,24.552,22.956,23.542
Feb  1 2016  9:48PM,11.85,-3.371,-4.239,25.382,0,230.984,23.588,25.153,24.536,22.941,23.527
Feb  1 2016  9:49PM,11.852,-3.548,-4.152,25.306,0,213.619,23.573,25.13,24.521,22.926,23.511
Feb  1 2016  9:50PM,11.845,-3.726,-4.152,25.286,0,212.73,23.542,25.114,24.482,22.894,23.488
Feb  1 2016  9:51PM,11.857,-3.637,-4.152,25.208,0,237.715,23.534,25.091,24.459,22.887,23.48
Feb  1 2016  9:52PM,11.847,-3.726,-4.152,25.188,0,230.226,23.526,25.06,24.459,22.871,23.472
Feb  1 2016  9:53PM,11.852,-3.637,-4.239,25.109,0,233.538,23.495,25.059,24.428,22.855,23.441
Feb  1 2016  9:54PM,11.857,-3.548,-4.239,24.986,1.08,0,23.495,25.075,24.427,22.855,23.433
Feb  1 2016  9:55PM,11.859,-3.637,-4.239,24.912,1.08,272.732,23.464,25.075,24.42,22.84,23.403
Feb  1 2016  9:56PM,11.847,-3.637,-4.325,24.761,0,265.562,23.441,25.037,24.382,22.802,23.372
Feb  1 2016  9:57PM,11.849,-3.726,-4.498,24.53,0,202.07,23.403,25.006,24.336,22.763,23.341
Feb  1 2016  9:58PM,11.856,-3.726,-4.585,24.477,0,319.901,23.365,24.976,24.305,22.733,23.311
Feb  1 2016  9:59PM,11.846,-3.726,-4.498,24.578,1.08,326.656,23.333,24.937,24.289,22.709,23.279
Feb  1 2016 10:00PM,11.849,-3.726,-4.325,24.682,0,282.061,23.31,24.913,24.266,22.694,23.249
Feb  1 2016 10:01PM,11.85,-3.726,-4.152,24.629,1.08,303.3,23.278,24.881,24.264,22.677,23.208
Feb  1 2016 10:02PM,11.846,-3.726,-4.152,24.502,0,194.465,23.247,24.865,24.218,22.653,23.178
Feb  1 2016 10:03PM,11.854,-3.726,-4.152,24.505,0,162.51,23.217,24.804,24.18,22.615,23.147
Feb  1 2016 10:04PM,11.845,-3.726,-4.152,24.483,0,179.141,23.193,24.757,24.164,22.576,23.139
Feb  1 2016 10:05PM,11.855,-3.726,-4.152,24.404,0,209.944,23.162,24.734,24.125,22.529,23.115
Feb  1 2016 10:06PM,11.849,-3.637,-4.066,24.409,0,203.297,23.146,24.711,24.094,22.491,23.092
Feb  1 2016 10:07PM,11.85,-3.726,-3.979,24.48,1.08,190.134,23.123,24.679,24.071,22.46,23.069
Feb  1 2016 10:08PM,11.848,-3.548,-3.806,24.558,1.08,160.185,23.115,24.664,24.04,22.437,23.053
Feb  1 2016 10:09PM,11.854,-3.548,-3.633,24.665,1.879,179.237,23.115,24.656,24.032,22.421,23.038
Feb  1 2016 10:10PM,11.849,-3.46,-3.46,24.71,2.678,205.732,23.122,24.664,24.039,22.413,23.03
Feb  1 2016 10:11PM,11.846,-3.371,-3.287,24.887,1.879,226.896,23.145,24.671,24.039,22.428,23.052
Feb  1 2016 10:12PM,11.848,-3.282,-3.114,24.938,1.879,215.251,23.168,24.694,24.07,22.444,23.091
Feb  1 2016 10:13PM,11.845,-3.016,-2.941,25.016,1.879,151.355,23.207,24.718,24.101,22.475,23.13
Feb  1 2016 10:14PM,11.847,-2.839,-2.595,25.399,1.879,195.571,23.261,24.764,24.155,22.521,23.207
Feb  1 2016 10:15PM,11.848,-2.661,-2.595,25.497,1.08,222.801,23.322,24.809,24.224,22.582,23.283
Feb  1 2016 10:16PM,11.854,-2.484,-2.336,25.826,1.879,196.344,23.391,24.863,24.292,22.651,23.375
Feb  1 2016 10:17PM,11.857,-2.306,-2.249,26.051,1.08,179.121,23.482,24.924,24.369,22.727,23.49
Feb  1 2016 10:18PM,11.854,-2.218,-2.249,26.135,1.08,180.724,23.567,25.008,24.423,22.781,23.56
Feb  1 2016 10:19PM,11.847,-2.129,-2.163,26.183,1.08,233.676,23.622,25.071,24.485,22.828,23.637
Feb  1 2016 10:20PM,11.848,-2.218,-2.336,26.183,0,195.217,23.653,25.125,24.554,22.882,23.683
Feb  1 2016 10:21PM,11.851,-2.306,-2.422,26.16,0,210.993,23.667,25.117,24.562,22.92,23.691
Feb  1 2016 10:22PM,11.858,-2.306,-2.595,26.132,0,140.638,23.667,25.147,24.569,22.928,23.706
